project	source	trait	provider_translation	abi_capabilities	language	host_idioms	provider_surface_status	support_scope	evidence	next_required_work
lling-llang	src/semiring/traits.rs	NonnegativeSemiring	declared-law-marker	VT_SEMIRING_PROPERTY_NONNEGATIVE	clojurescript	ISeqable; IReduce; protocol dispatch; close!	missing	-	-	implement-declared-law-marker
lling-llang	src/semiring/traits.rs	NonnegativeSemiring	declared-law-marker	VT_SEMIRING_PROPERTY_NONNEGATIVE	swift	Sequence/Collection; protocols; throws; deterministic scoped ownership	missing	-	-	implement-declared-law-marker
lling-llang	src/semiring/traits.rs	NonnegativeSemiring	declared-law-marker	VT_SEMIRING_PROPERTY_NONNEGATIVE	ruby	Enumerable; blocks/ensure; exceptions; explicit close	missing	-	-	implement-declared-law-marker
lling-llang	src/semiring/traits.rs	NonnegativeSemiring	declared-law-marker	VT_SEMIRING_PROPERTY_NONNEGATIVE	fortran	modules; derived types; type-bound procedures; finalizers	missing	-	-	implement-declared-law-marker
lling-llang	src/semiring/traits.rs	NonnegativeSemiring	declared-law-marker	VT_SEMIRING_PROPERTY_NONNEGATIVE	ocaml	abstract types; Seq; result; Fun.protect	missing	-	-	implement-declared-law-marker
lling-llang	src/semiring/traits.rs	NonnegativeSemiring	declared-law-marker	VT_SEMIRING_PROPERTY_NONNEGATIVE	haskell	type classes; Foldable; bracket; Either	missing	-	-	implement-declared-law-marker
lling-llang	src/semiring/traits.rs	NonnegativeSemiring	declared-law-marker	VT_SEMIRING_PROPERTY_NONNEGATIVE	lua	generic-for iterators; __close; tables; error values	missing	-	-	implement-declared-law-marker
lling-llang	src/semiring/traits.rs	NonnegativeSemiring	declared-law-marker	VT_SEMIRING_PROPERTY_NONNEGATIVE	raku	NativeCall; Iterable/Positional/Associative; LEAVE; exceptions	complete	full-modeled-provider-surface	["lling-llang:bindings/raku/lib/Lling/Llang.rakumod","lling-llang:bindings/raku/t/01-conformance.rakutest"]	-
lling-llang	src/semiring/traits.rs	NonnegativeSemiring	declared-law-marker	VT_SEMIRING_PROPERTY_NONNEGATIVE	julia	ccall; multiple dispatch; AbstractDict/AbstractSet; iteration; do blocks; deterministic close and finalizers; @cfunction interfaces	complete	full-modeled-provider-surface	["lling-llang:bindings/julia/LlingLlang/src/LlingLlang.jl","lling-llang:bindings/julia/LlingLlang/test/runtests.jl"]	-
lling-llang	src/semiring/traits.rs	NumericalWeight	direct-capability-vtable	VtSemiringNumericVTable.numerical_value	rust	traits; IntoIterator/Iterator; Result; Drop	complete	full-native-trait-surface	["lling-llang:src/semiring/traits.rs"]	-
lling-llang	src/semiring/traits.rs	NumericalWeight	direct-capability-vtable	VtSemiringNumericVTable.numerical_value	c	opaque handles; status codes; bounded buffers; vtables	complete	full-modeled-provider-surface	["vinary-tree-interop:include/vinary_tree_interop.h"]	-
lling-llang	src/semiring/traits.rs	NumericalWeight	direct-capability-vtable	VtSemiringNumericVTable.numerical_value	cpp	RAII; ranges/iterators; move-only handles; typed errors	complete	full-modeled-provider-surface	["vinary-tree-interop:include/vinary_tree/interop.hpp","vinary-tree-interop:tests/cpp/providers.cpp"]	-
lling-llang	src/semiring/traits.rs	NumericalWeight	direct-capability-vtable	VtSemiringNumericVTable.numerical_value	python	context managers; iterators/collections; exceptions; protocols	missing	-	-	implement-direct-capability-vtable
lling-llang	src/semiring/traits.rs	NumericalWeight	direct-capability-vtable	VtSemiringNumericVTable.numerical_value	java	AutoCloseable/try-with-resources; Collection/Map; Stream/Spliterator; interfaces	missing	-	-	implement-direct-capability-vtable
lling-llang	src/semiring/traits.rs	NumericalWeight	direct-capability-vtable	VtSemiringNumericVTable.numerical_value	kotlin	use; Iterable/Map; Sequence; SAM interfaces	missing	-	-	implement-direct-capability-vtable
lling-llang	src/semiring/traits.rs	NumericalWeight	direct-capability-vtable	VtSemiringNumericVTable.numerical_value	scala	Using/AutoCloseable; Iterable; Iterator; type classes	missing	-	-	implement-direct-capability-vtable
lling-llang	src/semiring/traits.rs	NumericalWeight	direct-capability-vtable	VtSemiringNumericVTable.numerical_value	clojure	Seqable; IReduceInit; Closeable; persistent values	missing	-	-	implement-direct-capability-vtable
lling-llang	src/semiring/traits.rs	NumericalWeight	direct-capability-vtable	VtSemiringNumericVTable.numerical_value	csharp	IDisposable/using; IEnumerable/IDictionary; exceptions; interfaces	complete	full-modeled-provider-surface	["vinary-tree-interop:bindings/dotnet/src/VinaryTree.Interop/SemiringProviders.cs","vinary-tree-interop:bindings/dotnet/tests/VinaryTree.Interop.ProviderTests/Program.cs"]	-
lling-llang	src/semiring/traits.rs	NumericalWeight	direct-capability-vtable	VtSemiringNumericVTable.numerical_value	fsharp	use/use!; seq; Result; object expressions; interfaces	complete	full-modeled-provider-surface	["vinary-tree-interop:bindings/dotnet/src/VinaryTree.Interop/SemiringProviders.cs","vinary-tree-interop:bindings/dotnet/tests/VinaryTree.Interop.FSharpProviders/Program.fs"]	-
lling-llang	src/semiring/traits.rs	NumericalWeight	direct-capability-vtable	VtSemiringNumericVTable.numerical_value	go	interfaces; iter.Seq; io.Closer; errors	missing	-	-	implement-direct-capability-vtable
lling-llang	src/semiring/traits.rs	NumericalWeight	direct-capability-vtable	VtSemiringNumericVTable.numerical_value	javascript	Symbol.iterator; Symbol.dispose; Error; native/WASM/WASI runtime identity	missing	-	-	implement-direct-capability-vtable
lling-llang	src/semiring/traits.rs	NumericalWeight	direct-capability-vtable	VtSemiringNumericVTable.numerical_value	typescript	structural interfaces; Iterable; Disposable; discriminated errors	missing	-	-	implement-direct-capability-vtable
lling-llang	src/semiring/traits.rs	NumericalWeight	direct-capability-vtable	VtSemiringNumericVTable.numerical_value	clojurescript	ISeqable; IReduce; protocol dispatch; close!	missing	-	-	implement-direct-capability-vtable
lling-llang	src/semiring/traits.rs	NumericalWeight	direct-capability-vtable	VtSemiringNumericVTable.numerical_value	swift	Sequence/Collection; protocols; throws; deterministic scoped ownership	missing	-	-	implement-direct-capability-vtable
lling-llang	src/semiring/traits.rs	NumericalWeight	direct-capability-vtable	VtSemiringNumericVTable.numerical_value	ruby	Enumerable; blocks/ensure; exceptions; explicit close	missing	-	-	implement-direct-capability-vtable
lling-llang	src/semiring/traits.rs	NumericalWeight	direct-capability-vtable	VtSemiringNumericVTable.numerical_value	fortran	modules; derived types; type-bound procedures; finalizers	missing	-	-	implement-direct-capability-vtable
lling-llang	src/semiring/traits.rs	NumericalWeight	direct-capability-vtable	VtSemiringNumericVTable.numerical_value	ocaml	abstract types; Seq; result; Fun.protect	missing	-	-	implement-direct-capability-vtable
lling-llang	src/semiring/traits.rs	NumericalWeight	direct-capability-vtable	VtSemiringNumericVTable.numerical_value	haskell	type classes; Foldable; bracket; Either	missing	-	-	implement-direct-capability-vtable
lling-llang	src/semiring/traits.rs	NumericalWeight	direct-capability-vtable	VtSemiringNumericVTable.numerical_value	lua	generic-for iterators; __close; tables; error values	missing	-	-	implement-direct-capability-vtable
lling-llang	src/semiring/traits.rs	NumericalWeight	direct-capability-vtable	VtSemiringNumericVTable.numerical_value	raku	NativeCall; Iterable/Positional/Associative; LEAVE; exceptions	complete	full-modeled-provider-surface	["lling-llang:bindings/raku/lib/Lling/Llang.rakumod","lling-llang:bindings/raku/t/01-conformance.rakutest"]	-
lling-llang	src/semiring/traits.rs	NumericalWeight	direct-capability-vtable	VtSemiringNumericVTable.numerical_value	julia	ccall; multiple dispatch; AbstractDict/AbstractSet; iteration; do blocks; deterministic close and finalizers; @cfunction interfaces	complete	full-modeled-provider-surface	["lling-llang:bindings/julia/LlingLlang/src/LlingLlang.jl","lling-llang:bindings/julia/LlingLlang/test/runtests.jl"]	-
lling-llang	src/semiring/traits.rs	QuantizableSemiring	direct-capability-vtable	VtSemiringNumericVTable.quantize	rust	traits; IntoIterator/Iterator; Result; Drop	complete	full-native-trait-surface	["lling-llang:src/semiring/traits.rs"]	-
lling-llang	src/semiring/traits.rs	QuantizableSemiring	direct-capability-vtable	VtSemiringNumericVTable.quantize	c	opaque handles; status codes; bounded buffers; vtables	complete	full-modeled-provider-surface	["vinary-tree-interop:include/vinary_tree_interop.h"]	-
lling-llang	src/semiring/traits.rs	QuantizableSemiring	direct-capability-vtable	VtSemiringNumericVTable.quantize	cpp	RAII; ranges/iterators; move-only handles; typed errors	complete	full-modeled-provider-surface	["vinary-tree-interop:include/vinary_tree/interop.hpp","vinary-tree-interop:tests/cpp/providers.cpp"]	-
lling-llang	src/semiring/traits.rs	QuantizableSemiring	direct-capability-vtable	VtSemiringNumericVTable.quantize	python	context managers; iterators/collections; exceptions; protocols	missing	-	-	implement-direct-capability-vtable
lling-llang	src/semiring/traits.rs	QuantizableSemiring	direct-capability-vtable	VtSemiringNumericVTable.quantize	java	AutoCloseable/try-with-resources; Collection/Map; Stream/Spliterator; interfaces	missing	-	-	implement-direct-capability-vtable
lling-llang	src/semiring/traits.rs	QuantizableSemiring	direct-capability-vtable	VtSemiringNumericVTable.quantize	kotlin	use; Iterable/Map; Sequence; SAM interfaces	missing	-	-	implement-direct-capability-vtable
lling-llang	src/semiring/traits.rs	QuantizableSemiring	direct-capability-vtable	VtSemiringNumericVTable.quantize	scala	Using/AutoCloseable; Iterable; Iterator; type classes	missing	-	-	implement-direct-capability-vtable
lling-llang	src/semiring/traits.rs	QuantizableSemiring	direct-capability-vtable	VtSemiringNumericVTable.quantize	clojure	Seqable; IReduceInit; Closeable; persistent values	missing	-	-	implement-direct-capability-vtable
lling-llang	src/semiring/traits.rs	QuantizableSemiring	direct-capability-vtable	VtSemiringNumericVTable.quantize	csharp	IDisposable/using; IEnumerable/IDictionary; exceptions; interfaces	complete	full-modeled-provider-surface	["vinary-tree-interop:bindings/dotnet/src/VinaryTree.Interop/SemiringProviders.cs","vinary-tree-interop:bindings/dotnet/tests/VinaryTree.Interop.ProviderTests/Program.cs"]	-
lling-llang	src/semiring/traits.rs	QuantizableSemiring	direct-capability-vtable	VtSemiringNumericVTable.quantize	fsharp	use/use!; seq; Result; object expressions; interfaces	complete	full-modeled-provider-surface	["vinary-tree-interop:bindings/dotnet/src/VinaryTree.Interop/SemiringProviders.cs","vinary-tree-interop:bindings/dotnet/tests/VinaryTree.Interop.FSharpProviders/Program.fs"]	-
lling-llang	src/semiring/traits.rs	QuantizableSemiring	direct-capability-vtable	VtSemiringNumericVTable.quantize	go	interfaces; iter.Seq; io.Closer; errors	missing	-	-	implement-direct-capability-vtable
lling-llang	src/semiring/traits.rs	QuantizableSemiring	direct-capability-vtable	VtSemiringNumericVTable.quantize	javascript	Symbol.iterator; Symbol.dispose; Error; native/WASM/WASI runtime identity	missing	-	-	implement-direct-capability-vtable
lling-llang	src/semiring/traits.rs	QuantizableSemiring	direct-capability-vtable	VtSemiringNumericVTable.quantize	typescript	structural interfaces; Iterable; Disposable; discriminated errors	missing	-	-	implement-direct-capability-vtable
lling-llang	src/semiring/traits.rs	QuantizableSemiring	direct-capability-vtable	VtSemiringNumericVTable.quantize	clojurescript	ISeqable; IReduce; protocol dispatch; close!	missing	-	-	implement-direct-capability-vtable
lling-llang	src/semiring/traits.rs	QuantizableSemiring	direct-capability-vtable	VtSemiringNumericVTable.quantize	swift	Sequence/Collection; protocols; throws; deterministic scoped ownership	missing	-	-	implement-direct-capability-vtable
lling-llang	src/semiring/traits.rs	QuantizableSemiring	direct-capability-vtable	VtSemiringNumericVTable.quantize	ruby	Enumerable; blocks/ensure; exceptions; explicit close	missing	-	-	implement-direct-capability-vtable
lling-llang	src/semiring/traits.rs	QuantizableSemiring	direct-capability-vtable	VtSemiringNumericVTable.quantize	fortran	modules; derived types; type-bound procedures; finalizers	missing	-	-	implement-direct-capability-vtable
lling-llang	src/semiring/traits.rs	QuantizableSemiring	direct-capability-vtable	VtSemiringNumericVTable.quantize	ocaml	abstract types; Seq; result; Fun.protect	missing	-	-	implement-direct-capability-vtable
lling-llang	src/semiring/traits.rs	QuantizableSemiring	direct-capability-vtable	VtSemiringNumericVTable.quantize	haskell	type classes; Foldable; bracket; Either	missing	-	-	implement-direct-capability-vtable
lling-llang	src/semiring/traits.rs	QuantizableSemiring	direct-capability-vtable	VtSemiringNumericVTable.quantize	lua	generic-for iterators; __close; tables; error values	missing	-	-	implement-direct-capability-vtable
lling-llang	src/semiring/traits.rs	QuantizableSemiring	direct-capability-vtable	VtSemiringNumericVTable.quantize	raku	NativeCall; Iterable/Positional/Associative; LEAVE; exceptions	complete	full-modeled-provider-surface	["lling-llang:bindings/raku/lib/Lling/Llang.rakumod","lling-llang:bindings/raku/t/01-conformance.rakutest"]	-
lling-llang	src/semiring/traits.rs	QuantizableSemiring	direct-capability-vtable	VtSemiringNumericVTable.quantize	julia	ccall; multiple dispatch; AbstractDict/AbstractSet; iteration; do blocks; deterministic close and finalizers; @cfunction interfaces	complete	full-modeled-provider-surface	["lling-llang:bindings/julia/LlingLlang/src/LlingLlang.jl","lling-llang:bindings/julia/LlingLlang/test/runtests.jl"]	-
lling-llang	src/semiring/traits.rs	Semiring	direct-capability-vtable	VtSemiringVTable	rust	traits; IntoIterator/Iterator; Result; Drop	complete	full-native-trait-surface	["lling-llang:src/semiring/traits.rs"]	-
lling-llang	src/semiring/traits.rs	Semiring	direct-capability-vtable	VtSemiringVTable	c	opaque handles; status codes; bounded buffers; vtables	complete	full-modeled-provider-surface	["vinary-tree-interop:include/vinary_tree_interop.h","lling-llang:src/bindings.rs"]	-
lling-llang	src/semiring/traits.rs	Semiring	direct-capability-vtable	VtSemiringVTable	cpp	RAII; ranges/iterators; move-only handles; typed errors	complete	full-modeled-provider-surface	["vinary-tree-interop:include/vinary_tree/interop.hpp","vinary-tree-interop:tests/cpp/providers.cpp"]	-
lling-llang	src/semiring/traits.rs	Semiring	direct-capability-vtable	VtSemiringVTable	python	context managers; iterators/collections; exceptions; protocols	missing	-	-	implement-direct-capability-vtable
lling-llang	src/semiring/traits.rs	Semiring	direct-capability-vtable	VtSemiringVTable	java	AutoCloseable/try-with-resources; Collection/Map; Stream/Spliterator; interfaces	missing	-	-	implement-direct-capability-vtable
lling-llang	src/semiring/traits.rs	Semiring	direct-capability-vtable	VtSemiringVTable	kotlin	use; Iterable/Map; Sequence; SAM interfaces	missing	-	-	implement-direct-capability-vtable
lling-llang	src/semiring/traits.rs	Semiring	direct-capability-vtable	VtSemiringVTable	scala	Using/AutoCloseable; Iterable; Iterator; type classes	missing	-	-	implement-direct-capability-vtable
lling-llang	src/semiring/traits.rs	Semiring	direct-capability-vtable	VtSemiringVTable	clojure	Seqable; IReduceInit; Closeable; persistent values	missing	-	-	implement-direct-capability-vtable
lling-llang	src/semiring/traits.rs	Semiring	direct-capability-vtable	VtSemiringVTable	csharp	IDisposable/using; IEnumerable/IDictionary; exceptions; interfaces	complete	full-modeled-provider-surface	["vinary-tree-interop:bindings/dotnet/src/VinaryTree.Interop/SemiringProviders.cs","vinary-tree-interop:bindings/dotnet/tests/VinaryTree.Interop.ProviderTests/Program.cs"]	-
lling-llang	src/semiring/traits.rs	Semiring	direct-capability-vtable	VtSemiringVTable	fsharp	use/use!; seq; Result; object expressions; interfaces	complete	full-modeled-provider-surface	["vinary-tree-interop:bindings/dotnet/src/VinaryTree.Interop/SemiringProviders.cs","vinary-tree-interop:bindings/dotnet/tests/VinaryTree.Interop.FSharpProviders/Program.fs"]	-
lling-llang	src/semiring/traits.rs	Semiring	direct-capability-vtable	VtSemiringVTable	go	interfaces; iter.Seq; io.Closer; errors	missing	-	-	implement-direct-capability-vtable
lling-llang	src/semiring/traits.rs	Semiring	direct-capability-vtable	VtSemiringVTable	javascript	Symbol.iterator; Symbol.dispose; Error; native/WASM/WASI runtime identity	missing	-	-	implement-direct-capability-vtable
lling-llang	src/semiring/traits.rs	Semiring	direct-capability-vtable	VtSemiringVTable	typescript	structural interfaces; Iterable; Disposable; discriminated errors	missing	-	-	implement-direct-capability-vtable
lling-llang	src/semiring/traits.rs	Semiring	direct-capability-vtable	VtSemiringVTable	clojurescript	ISeqable; IReduce; protocol dispatch; close!	missing	-	-	implement-direct-capability-vtable
lling-llang	src/semiring/traits.rs	Semiring	direct-capability-vtable	VtSemiringVTable	swift	Sequence/Collection; protocols; throws; deterministic scoped ownership	missing	-	-	implement-direct-capability-vtable
lling-llang	src/semiring/traits.rs	Semiring	direct-capability-vtable	VtSemiringVTable	ruby	Enumerable; blocks/ensure; exceptions; explicit close	missing	-	-	implement-direct-capability-vtable
